,id,ltable_id,rtable_id
5036,10327053,169925,545005
5038,10336203,470338,265859
5039,10343415,496018,322237
5040,10348393,88694,128154
5043,10358718,18715,242644
5045,10369361,723621,609924
5048,10378935,170131,286908
5050,10386028,17234,200208
5051,10386037,193814,200208
5055,10387948,406485,245823
5056,10393263,688413,498911
5082,10406339,342103,393764
5098,10426756,329177,831098
5100,10438640,555322,49756
5103,10455172,426966,142785
5104,10457819,212604,55729
5105,10476183,523838,105974
5107,10480473,155173,140814
5109,10481848,321439,892274
5125,10490119,529710,321937
5130,10509570,692125,289856
5138,10536808,202060,661845
5142,10550690,687039,817776
5144,10561360,518202,526943
5157,10575884,587212,173542
5158,10583185,596285,34199
5163,10612410,268034,516496
5168,10632592,571473,173731
5169,10638494,643008,421018
5170,10645702,367649,654142
5173,10648512,585034,287844
5181,10653945,96472,170167
5182,10662353,629279,90959
5184,10683131,303107,191476
5192,10685529,16830,585475
5193,10686351,60677,890256
5194,10687472,375356,658183
5195,10693782,487869,645948
5196,10697494,317011,467967
5198,10707274,522642,932743
5200,10714512,269433,583090
5201,10718038,660934,251321
5202,10722317,540433,418392
5204,10726342,368642,496232
5205,10730230,729217,608862
5207,10734392,350045,113295
5220,10749502,581167,863343
5221,10759805,384020,529334
5241,10783298,617728,685852
5247,10802468,685203,878304
5250,10816804,395149,792269
5262,10830435,416621,457048
5272,10858514,417641,201963
5273,10858821,717996,201963
5277,10880160,687574,167596
5280,10884982,693108,284607
5281,10888844,249032,576328
5282,10891082,259881,469905
5286,10897809,493242,328693
5287,10920193,339368,9551
5290,10926525,79261,530042
5291,10930700,617537,396965
5293,10944532,242932,103649
5294,10949246,493130,539961
5296,10952693,662925,958595
5312,10978922,394878,43520
5316,10982483,15123,54211
5317,10985771,474592,150273
5336,11017210,692058,936928
5337,11017249,717942,936928
5344,11037389,22128,579810
5345,11041698,427461,372185
5346,11044572,203294,258175
5353,11057644,258358,267784
5359,11063432,533595,582193
5360,11063855,54163,635998
5380,11080826,698906,637309
5390,11093305,116814,876839
5398,11101589,583843,241969
5399,11110065,566666,673130
5406,11118483,619691,21432
5419,11136885,560954,658716
5420,11137048,301157,527153
5435,11151544,689602,45464
5438,11190850,498300,790153
5439,11198572,636060,130593
5442,11204034,554390,899136
5443,11210593,693638,898924
5444,11210596,701699,898924
5445,11224852,572,701028
5449,11233755,544883,411863
5452,11239860,466750,337841
5453,11241175,636724,257298
5454,11243407,554349,295055
5456,11248540,669176,366524
5458,11261382,157326,756856
5468,11277511,173521,9473
5469,11282149,186958,127033
5470,11282150,187243,127033
5471,11282151,187277,127033
5472,11282152,187376,127033
5476,11285825,648885,310994
5479,11291008,196354,24732
5500,11339253,151093,46019
5501,11339703,668132,558981
5502,11339704,37180,558981
5503,11339709,722400,558981
5509,11364385,41884,754763
5510,11364460,712038,936003
5511,11364461,721024,936003
5512,11364776,206690,217075
5513,11364777,496161,217075
5514,11372799,558591,908650
5518,11382738,84013,546629
5540,11405010,576000,935156
5554,11427292,138916,861323
5555,11427768,490413,728870
5556,11431824,210787,14459
5565,11471130,430184,529248
5566,11479826,660581,75898
5567,11480502,164880,552650
5586,11525387,545947,237789
5588,11528984,661165,113661
5589,11528985,534448,113661
5590,11528988,672070,113661
5591,11528989,677215,113661
5606,11561007,703752,428664
5608,11564340,669615,869486
5609,11564343,678422,869486
5610,11564344,551107,869486
5611,11564366,491464,869486
5612,11572952,301638,679813
5613,11575561,91061,14222
5616,11586844,345187,692357
5622,11615921,506175,500587
5623,11616649,675208,779847
5627,11638796,102770,869713
5630,11653373,567241,422337
5631,11658569,406821,827421
5632,11663489,557201,17373
5636,11676836,176890,861204
5641,11685475,423882,483104
5649,11719548,641742,459281
5650,11721573,372827,679996
5651,11728868,639654,682228
5657,11760571,732559,813435
5674,11803516,706225,481536
5678,11818506,702833,295730
5679,11823393,682214,494210
5680,11826412,721782,893597
5692,11846812,684272,10042
5693,11846845,313574,10042
5697,11850713,331831,685561
5699,11852771,11622,626414
5700,11852837,304593,626414
5703,11853017,639310,626414
5708,11858987,479328,754938
5709,11866693,375280,447114
5712,11878906,700042,215265
5714,11892637,544592,252305
5715,11897294,401464,311798
5717,11910911,694887,877186
5722,11925327,667819,1711
5726,11932116,229729,795449
5734,11946185,663228,614507
5744,11973013,83616,14449
5749,11977543,270783,473526
5756,11989489,640871,497820
5757,12003272,343414,368957
5759,12007120,664527,478696
5760,12007149,381903,478696
5761,12009113,125201,799290
5762,12010014,664612,879322
5765,12010206,247641,644842
5767,12011430,354102,622455
5772,12021526,577125,896759
5774,12022395,720390,753628
5776,12033571,529255,815076
5777,12033574,444460,815076
5779,12043578,516443,120079
5780,12044306,255710,542018
5792,12059035,544880,879128
5794,12078845,464615,916472
5800,12108277,669733,69508
5801,12108293,694116,69508
5802,12108328,256213,69508
5809,12131235,316591,572930
5810,12131236,726962,572930
5811,12137498,432791,937559
5812,12148346,718737,755439
5853,12174264,458291,534534
5866,12191441,377631,310546
5871,12194969,233809,77368
5872,12200006,579690,377725
5873,12203785,293472,572906
5877,12216511,691723,914626
5878,12222227,303083,768319
5881,12229426,468395,413893
5883,12233790,616382,289016
5896,12258478,435865,391355
5897,12267212,392116,835265
5906,12282288,357798,556145
5907,12286547,109020,777220
5908,12286912,417943,460253
5918,12293043,685185,75185
5926,12302079,689275,762469
5927,12310177,303190,639118
5943,12313611,632188,474308
5944,12315942,679462,780910
5945,12318770,713600,348679
5947,12336112,252278,489630
5989,12354977,161019,624995
6000,12401835,466354,33485
6002,12412398,146669,563162
6004,12413785,722631,795917
6007,12415392,524868,540497
6008,12415885,348134,622621
6010,12424786,693117,582527
6011,12424788,178035,582527
6012,12435691,103810,36873
6034,12459725,652975,851035
6040,12467313,293472,595456
6042,12504669,672145,587900
6044,12508223,617301,914522
6046,12516371,241071,37764
6047,12517861,493147,61207
6048,12517867,493120,61207
6049,12523977,682055,79497
6050,12523987,650238,79497
6053,12534868,78503,409115
6057,12547284,458655,672052
6078,12578985,378650,328649
6079,12585453,188581,465767
6080,12587173,328496,432462
6081,12588217,521348,206562
6090,12602382,102832,187930
6091,12607981,239454,803032
6092,12608635,724422,666470
6093,12608636,201737,666470
6094,12608637,464606,666470
6095,12608638,597172,666470
6096,12608640,606725,666470
6103,12629506,548292,191406
6104,12629518,733909,191406
6105,12629524,645876,191406
6106,12630017,176640,133971
6107,12630018,176678,133971
6108,12636728,194212,935689
6109,12637732,628669,724386
6110,12639241,405338,929401
6143,12646631,725513,820231
6144,12648693,25157,651022
6145,12668777,624411,381001
6146,12669116,326677,850523
6147,12670847,205253,816350
6149,12674695,483204,275050
6155,12697288,366191,946129
6156,12699765,239122,246801
6157,12700506,360038,79459
6158,12700746,301066,620516
6160,12716667,524566,754979
6166,12770853,93598,857388
6167,12785234,719299,267326
6168,12787243,730520,484820
6169,12787343,282503,143344
6173,12810598,269533,446951
6175,12810613,685686,446951
6176,12810625,703550,446951
6177,12810628,574058,446951
6178,12810631,712518,446951
6179,12810636,717358,446951
6180,12810663,235300,446951
6181,12810675,261520,446951
6184,12851988,2922,280408
6187,12859105,520938,303303
6188,12867805,102536,201676
6194,12883476,724441,752482
6196,12883704,377048,335516
6201,12897854,421771,815888
6206,12911923,435330,210329
6209,12915661,95081,634688
6213,12919031,683123,721028
6222,12956606,451988,147782
6223,12959349,273776,331003
6224,12960600,570208,23773
6228,12983689,67628,242381
6230,12991253,205242,92925
6233,12993680,339620,149593
6238,13022922,152632,680099
6239,13022929,565478,680099
6240,13022936,705507,680099
6241,13027505,397269,252735
6246,13036008,713049,730192
6251,13042029,648204,667824
6259,13053691,489560,483239
6262,13059906,525172,954167
6263,13059950,327684,954167
6266,13074778,520088,832188
6268,13077847,430648,179777
6269,13080035,468420,936138
6270,13085998,555384,359114
6271,13087896,493207,491303
6275,13091172,727932,158347
6276,13091182,506817,158347
6279,13101339,22324,701638
6280,13102378,554439,830376
6281,13105484,617675,282182
6287,13120448,374166,270456
6289,13130322,695311,653128
6290,13130324,720740,653128
6291,13130327,598448,653128
6292,13134465,172197,946480
6296,13143037,602949,66780
6297,13145996,555310,428207
6300,13170510,259221,193053
6303,13174848,249689,561906
6316,13218502,692522,276110
6323,13220001,666980,592294
6324,13220067,452152,592294
6337,13225233,457713,470397
6341,13240842,588370,434388
6342,13242802,706247,256005
6343,13242897,630589,12495
6344,13248370,640299,538964
6355,13271216,540771,4539
6356,13272172,669179,483693
6357,13277191,476571,857194
6358,13284690,215781,731451
6365,13297569,720999,903769
6368,13301762,714665,303074
6370,13307191,248978,939925
6375,13326907,197861,254853
6379,13339905,564318,268130
6380,13341732,234946,450894
6381,13344997,5516,216766
6388,13356311,8806,353371
6389,13359184,716497,22302
6390,13363593,185699,106120
6391,13365120,729204,886082
6394,13382761,665398,673428
6395,13382813,714069,673428
6402,13397422,361806,174674
6403,13397895,675186,520840
6404,13397909,479570,520840
6421,13469868,63103,776414
6422,13474535,110111,924339
6425,13479291,534335,3261
6427,13483942,254015,373564
6444,13496446,202248,277322
6445,13506704,354935,919007
6446,13507316,308479,677220
6447,13519910,706584,326140
6448,13535076,31119,350219
6449,13535113,611974,350219
6453,13537648,134123,276293
6454,13537670,323061,276293
6455,13537688,733060,276293
6456,13537702,250280,276293
6461,13550740,409116,424682
6462,13555702,426973,937236
6488,13576876,640029,536545
6493,13578855,514584,577868
6494,13579197,216539,826472
6496,13584903,717292,46501
6497,13588435,728462,515322
6498,13588651,216957,634911
6499,13588911,638111,70160
6506,13609307,465875,91883
6509,13609358,522477,91883
6518,13623456,709970,238510
6523,13625075,406945,408171
6524,13625076,708035,408171
6525,13628743,587160,573716
6526,13628752,614181,573716
6527,13641852,508798,132033
6529,13643573,513894,39932
6530,13644182,449231,217394
6531,13645632,214352,390403
6532,13647353,459767,543365
6533,13658788,196363,483684
6534,13659851,651295,114609
6535,13662412,303281,11488
6538,13671254,448513,370543
6543,13681179,597841,444559
6544,13684772,429908,296720
6549,13690934,76406,832240
6551,13693776,457549,888124
6553,13710147,562605,844437
6555,13710738,582669,159814
6557,13726225,398431,91851
6559,13728338,133445,854501
6560,13728339,141534,854501
6561,13728346,733557,854501
6562,13729069,153177,824555
6563,13731563,320277,811927
6564,13731698,505953,574920
6566,13741154,81413,29239
6567,13741382,302677,773718
6568,13745575,617581,132251
6574,13749954,266507,356249
6577,13774901,607400,680000
6580,13802652,567708,217528
6581,13804979,159969,646454
6582,13808705,505930,541925
6583,13812424,514584,612823
6584,13814169,172346,73317
6588,13820616,172573,499878
6595,13826014,672175,665590
6598,13827695,425644,916264
6599,13839131,694691,338248
6601,13842845,446319,637134
6602,13853222,365095,308692
6603,13864079,696849,773289
6604,13864082,47800,773289
6607,13864643,192384,579970
6608,13866231,327892,191698
6609,13866467,413668,911308
6615,13887729,563968,859965
6625,13920774,458881,663576
6626,13925148,394321,309866
6627,13925149,676124,309866
6628,13926112,301376,18499
6629,13926142,593186,18499
6633,13941121,454451,305034
6676,13975241,724253,315043
6679,13979749,706425,158844
6680,13979752,713038,158844
6689,14010081,538638,416317
6690,14010515,425104,932089
6694,14028367,45810,913022
6703,14047819,34894,472861
6732,14087617,716730,749733
6735,14090255,657731,89956
6737,14105489,508486,443537
6741,14109022,235250,329612
6745,14126375,303204,272682
6748,14131232,77885,185508
6749,14133831,722825,823525
6752,14157704,693117,331459
6753,14157706,178035,331459
6754,14161693,502407,129599
6755,14163101,148355,736080
6757,14169817,575,326327
6762,14171670,330227,267664
6766,14194726,9852,391902
6767,14196794,428403,541908
6768,14199235,132414,304642
6777,14219092,93222,636250
6780,14225494,720345,5083
6782,14226533,307087,767618
6787,14261067,40461,183596
6789,14278550,586793,430629
6790,14286758,345413,64870
6791,14288002,536562,256662
6806,14297863,611592,744479
6825,14309870,378679,712754
6826,14309907,694187,712754
6844,14334295,680192,678227
6846,14338766,685814,216699
6847,14338791,381866,216699
6848,14340391,676425,821376
6852,14353141,439870,777616
6853,14357523,152727,660035
6857,14364802,570721,787604
6860,14367712,571948,298396
6879,14384829,543173,597272
6882,14396634,706383,192631
6894,14444079,62227,327884
6895,14458243,249449,909203
6896,14458773,596116,919860
6901,14465143,34620,142062
6904,14469275,585033,363225
6929,14473115,25751,733675
6936,14504677,724040,72469
6937,14504680,253664,72469
6938,14508289,380579,276729
6940,14529205,504921,634424
6943,14552413,679614,398027
6944,14554530,699634,170182
6946,14555752,482182,11009
6947,14555754,377189,11009
6948,14556326,730700,39860
6958,14589120,385056,686416
6961,14599144,151281,469702
6962,14602691,334259,61746
6963,14608181,716828,754576
6965,14628782,626784,205711
6996,14652013,102778,550410
6999,14654301,193209,29754
7000,14656205,414907,502526
7001,14660976,456294,300083
7003,14684065,220161,763106
7004,14711865,639300,485321
7007,14716722,146772,432133
7018,14761732,534134,141644
7025,14788619,615945,288959
7030,14796299,684266,625373
7031,14796301,694764,625373
7032,14796302,314530,625373
7053,14823876,277093,305234
7055,14827654,676681,191622
7056,14829856,572155,697888
7059,14835459,62565,10147
7060,14837223,269709,367973
7061,14840722,421479,225098
7068,14849137,103664,253878
7070,14877022,705734,749842
7071,14878888,218719,591837
7074,14883616,196478,655120
7077,14885102,173177,820971
7081,14895293,459338,491023
7082,14898359,683470,347696
7083,14899657,429909,672652
7089,14915297,261228,554845
7092,14917567,474448,317164
7094,14931476,490377,300831
7096,14946016,196790,26956
7097,14946678,494849,470228
7102,14951696,673240,260911
7104,14959318,678389,441977
7108,14973091,472690,913321
7109,14977763,683491,225612
7110,14977776,700124,225612
7111,14977784,717338,225612
7112,14977795,213590,225612
7113,14994176,562138,400282
7114,14994177,454647,400282
7122,15000554,89571,848991
7125,15021793,649102,111505
7132,15030147,329468,398221
7141,15037189,694290,3534
7142,15037584,171685,847166
7206,15073527,527913,630956
7207,15073570,715781,630956
7209,15081090,458955,415766
7210,15081436,270473,140233
7211,15087278,361296,488411
7213,15090128,417123,291628
7227,15094884,667892,333952
7228,15095105,557201,277416
7230,15115030,715764,46337
7231,15127649,502407,240827
7232,15128114,553967,128616
7233,15128908,249065,935913
7248,15162738,1437,666447
7249,15168209,193175,688752
7250,15169378,376708,756366
7251,15173066,632978,26720
7252,15173651,297851,770990
7254,15176033,585033,718982
7294,15192382,214978,719569
7307,15219520,313602,897783
7314,15244890,366007,519421
7324,15263657,505478,707834
7325,15269216,506176,550304
7327,15272610,424498,919109
7328,15272673,517517,919109
7333,15306622,515226,377683
7352,15343115,641875,98709
7356,15348326,542957,649573
7358,15361095,165280,762865
7359,15364181,109019,943967
7361,15366585,503229,48544
7380,15410534,575226,429485
7381,15425473,15949,725702
7385,15451704,544710,181768
7386,15455791,676646,97370
7387,15455794,518824,97370
7389,15469646,609715,885441
7407,15479284,157388,33292
7409,15483976,428908,28228
7410,15484909,315446,821144
7411,15484911,490931,821144
7422,15503396,413006,607160
7427,15504196,270248,440285
