id,movie_title,year,episode,song_title,artists
722136,when the legends die,1972.0,nan,summer storm ,glenn paxton+freddie hart+kenni husky
722137,when the lights went out,2012.0,nan,girls it aint easy,dunbar+wayne+tracey gee
656603,the disco ball,2003.0,nan,i just want to be your everything,barry gibb+aaron carter
722141,when the lights went out,2012.0,nan,vinyl girl,the living dead+marc canham+rich aitken
623839,soukihei m.d. geist,1996.0,nan,hijoh no soldier (soldier of no mercy),hironobu kageyama
722143,when the lights went out,2012.0,nan,long day in the sunshine,the red stripes+marc canham+rich aitken
591075,red monarch,1983.0,nan,pesnja pervyh pionerov,alexander dolukhanyan
722157,when the music stops,2008.0,nan,on our own,david sword
689389,the vagabond lover,1929.0,nan,georgie porgie pudding and pie,a quartet of young orphans at the benefit
722158,when the partys over,1993.0,nan,here we are,rain on fire
722162,when the partys over,1993.0,nan,i wanna do something freaky to you,lion haywood+kenyatta
722165,when the partys over,1993.0,nan,get up 4 the get down,michael ross+jeffrey forston
361722,bauhaus: gotham,1999.0,nan,in fear of fear,bauhaus
525564,love and honor,2013.0,nan,burning tree,wyatt russell
722174,when the partys over,1993.0,nan,why cant she come down,geoffrey leigh tozer
722179,when the sky falls,2000.0,nan,full circle,loreena mckennitt+sinéad oconnor
722180,when the sky falls,2000.0,nan,sleep with the ancients - the spirit of eden,jimmy smyth+pearse dunne+jenny newman
722181,when the sky falls,2000.0,nan,dont it make my brown eyes blue,richard leigh
132368,la chance aux chansons,1984.0,maurice chevalier,jai peur de coucher tout seul,casimir oberfeld+stéphane chomont
1302,20 to 1,2005.0,greatest aussie chart toppers (#9.9),man of the hour,john farnham+steve kipner+dane deviller+sean hosein
623900,soul kitchen,2009.0,nan,brown bag,ivan boogaloo joe jones
722205,when the world came to san francisco,2015.0,nan,variations on an original theme for orchestra (enigma) - variation #9 nimrod op. 36,sir edward elgar+davis senior high school symphony orchestra
722206,when the world came to san francisco,2015.0,nan,piano concerto no. 20 in d minor  k. 466 - romance,wolfgang amadeus mozart+simone renzi
525601,love and mary,2007.0,nan,disco inferno,leroy green+tyrone g. kersey+boogie knights
722215,when the world came to san francisco,2015.0,nan,marche militaire française,camille saint-saëns+the united states marine band
722217,when the world came to san francisco,2015.0,nan,symphony no. 4 in f minor  opus 36 - iii scherzo,pyotr ilyich tchaikovsky
34095,bones,2005.0,the diamond in the rough (#8.10),when the morning comes [feat. amy smith],jon allen
394551,coach carter,2005.0,nan,your love (is the greatest drug ive ever known),van hunt+millicent hunt+brandon carter
722235,where danger lives,1950.0,nan,you may not remember,ben oakland
329021,28 days,2000.0,nan,should i stay or should i go,mick jones+joe strummer+the clash+arrangement with sony music licensing
1342,20 to 1,2005.0,greatest songs of all time (#3.2),american pie,don mclean
197951,roswell,1999.0,how the other half lives (#2.14),so nice (summer samba),bebel gilberto
492870,joe strummer: the future is unwritten,2007.0,nan,techno d-day,joe strummer+the mescaleros
427334,el hombre del expreso de oriente,1962.0,nan,music,the escolanía de santa cruz+del valle de los caídos
722249,where do we go from here?,1945.0,nan,song of the rhineland,kurt weill
722261,where evil lives,1991.0,nan,stop me if youve heard this one before,michael perilstein
558424,no dejes la puerta abierta,1933.0,nan,spend an evening at home (esta noche en casa los dos),desider josef vecsei
525660,love and pain and the whole damn thing,1973.0,nan,how beautifully blue the sky,w.s. gilbert+arthur sullivan
689502,the verve: the video 96 - 98,1999.0,nan,the drugs dont work (radio edit),richard ashcroft+the verve
623967,soul music festival: part iv,1998.0,nan,do you wanna go party,harry wayne casey+richard finch+kc+the sunshine band
722272,where evil lives,1991.0,nan,dishing the dirt when youre dead it cant hurt,michael perilstein
591198,red roses and petrol,2003.0,nan,if i ever leave this world alive,flogging molly
689507,the verve: the video 96 - 98,1999.0,nan,come on (live),the verve
689511,the verve: the video 96 - 98,1999.0,nan,bitter sweet symphony (live at haigh hall),mick jagger+keith richards+the verve
623975,soul music festival: part iv,1998.0,nan,i stand accused,jerry butler+billy butler+isaac hayes
427367,el insólito embarazo de los martínez,1974.0,nan,soy un gallo de pelea,javier aguirre
525673,love and a .45,1994.0,nan,ghost highway,mazzy star+david roback
623988,soul music festival: part iv,1998.0,nan,dont ask my neighbors,skip scarborough+the emotions
460153,guitar hero 5,2009.0,nan,send a little love token,the duke spirit
296314,todds pop song reviews,2009.0,bang bang by jessie j  ariana grande and nicki minaj (#6.15),genie in a bottle,david frank+steve kipner+pam sheyne+christina aguilera
591225,red sky at night,1996.0,nan,uh-oh loves come to town,talking heads
689535,the very thought of you,1944.0,nan,california  here i come,joseph meyer+the soldiers upon leaving the barracks
722316,where we started,2013.0,nan,sleeping side of the sun,keeley filgo
722322,where were you when the lights went out?,1968.0,nan,row row row your boat,the people at the railway station
132498,la chanson de lannée,2004.0,la chanson de lannée 2012 (#1.9),ma chance,amel bent .
722326,where in the world is osama bin laden?,2008.0,nan,what a wonderful world,bob thiele+george david weiss+gidi gov+maor choen
722335,where in the world is osama bin laden?,2008.0,nan,halalaya,george ziadeh
722338,where in the world is osama bin laden?,2008.0,nan,(whats so funny bout) peace  love and understanding,nick lowe+elvis costello+the attractions  (as elvis costello+the attractions)
722339,where in the world is osama bin laden?,2008.0,nan,mali huriye (i dont have freedom),tamer nafar+suhell nafar+mahmood jreri+nizar kabani+ori shochat+dam
722342,where the #$&% is santa?,2008.0,nan,wrap your troubles in dreams,the 69 eyes
525745,love at the christmas table,2012.0,nan,favorite time of the year,tommy marolda+the pop tarts
427444,el lobo solitario,1952.0,nan,lucrecia,rafael carrion
689589,the victorias secret fashion show,2003.0,nan,last tango in paris,gato barbieri
558518,no-do,2009.0,nan,immaculate fools,kevin raymond weatherill+paul weatherill+immaculate fools
722359,where the boys are,1984.0,nan,quantum sonata,louis st. louis
689600,the victorias secret fashion show,2003.0,nan,bring me to life,amy lee+ben moody+david hodges+evanescence+paul mccoy
722371,where the boys are,1984.0,nan,seven day heaven,brian short+allan r. scott+shandi
460232,guitar hero ii,2006.0,nan,the new black,every time i die
99786,going straight,1978.0,going sour (#1.3),all right now,free
230860,så mycket bättre,2010.0,det här är olle ljungström (#3.2),så mycket bättre,ted gärdestad
394702,cobain: montage of heck,2015.0,nan,where did you sleep last night (live from mtv unplugged),leadbelly+nirvana
394705,cobain: montage of heck,2015.0,nan,smells like teen spirit,kurt cobain+krist novoselic+dave grohl+the vitamin string quartet
263636,the ren & stimpy show,1991.0,eat my cookies/rens bitter half (#3.10),static link (a),gregor narholz
689625,the victorias secret fashion show,2007.0,nan,let me think about it,ida corr+burhan g.+christian von staffeldt+ida corr vs fedde le grand
722394,where the buffalo roam,1980.0,nan,i cant help myself (sugar pie honey bunch),brian holland+lamont dozier+eddie holland+the four tops
722395,where the buffalo roam,1980.0,nan,purple haze,jimi hendrix+the jimi hendrix experience
263641,the ren & stimpy show,1991.0,eat my cookies/rens bitter half (#3.10),life or death,jack beaver
493017,john denver: country boy,2013.0,nan,starwood in aspen,john denver
722401,where the day takes you,1991.0,nan,no surfing in hell,the disciples
460258,guitar hero iii: legends of rock,2007.0,nan,cities on flame with rock and roll,eric bloom+albert bouchard+joseph bouchard+allen lanier+samuel pearlman
394724,cobra,1986.0,nan,loving on borrowed time,gladys knight+bill medley+brian short+ed hamilton
624106,soul in the hole,1997.0,nan,the planet,gang starr
689642,the victorias secret fashion show,2012.0,nan,locked out of heaven,bruno mars+philip lawrence+ari levine
624119,soul in the hole,1997.0,nan,time & place,lee moses
656887,the domestication of the incredible lmno robot,2005.0,nan,grey machine,pinback
722427,where the heart is,2000.0,nan,trains crossing,mason daring+duke levine
656891,the don is dead,1973.0,nan,the eyes of love,quincy jones
656893,the donna summer special,1980.0,nan,try me  i know we can make it,donna summer+giorgio moroder+pete bellotte
722431,where the light is: john mayer live in concert,2008.0,nan,neon,nan
624128,soul of the demon,1991.0,nan,without a trace,john matteson
722433,where the light is: john mayer live in concert,2008.0,nan,la song / in your atmosphere,nan
722436,where the light is: john mayer live in concert,2008.0,nan,everyday i have the blues,nan
230917,sítio do pica-pau amarelo,2001.0,a festa da cuca (#1.47),tia nastácia,zeca pagodinho
230918,sítio do pica-pau amarelo,2001.0,a festa da cuca (#1.47),ploquet pluft nhoque (jaboticaba),pato fu
722440,where the light is: john mayer live in concert,2008.0,nan,good love is on the way,nan
558600,nobel peace prize concert,2008.0,nan,feel that fire,dierks bentley
624139,soul to soul,1971.0,nan,land of 1 000 dances,chris kenner+wilson pickett
722444,where the light is: john mayer live in concert,2008.0,nan,waiting on the world to change,nan
722445,where the light is: john mayer live in concert,2008.0,nan,slow dancing in a burning room,nan
198155,roswell,1999.0,the toy house (#1.11),get up,amel larrieux
624143,soul to soul,1971.0,nan,the price you gotta pay to be free,les mccann+eddie harris
493070,john huston: the man  the movies  the maverick,1988.0,nan,mi unico camino,los cadetes de linares
656913,the doom generation,1995.0,nan,one (the full-on jack dangers mix),bigod 20+markus nikolai / zip campisi
558608,nobel peace prize concert,2008.0,nan,stop! in the name of love,brian holland+lamont dozier+eddie holland+diana ross
689683,the video dead,1987.0,nan,playing with electricity,larry good+the convictions
525843,love in the time of cholera,2007.0,nan,la ñeca,rufo garrido+pedro laza y sus pelayeros
198164,roswell,1999.0,to have and to hold (#3.6),wedding march from a midsummer nights dream,felix mendelssohn-bartholdy
558616,nobel son,2007.0,nan,feed your mind (underworld mix),paul oakenfold+ian green+clifford magreto+arrangement with warner music group film+tv licensing
656922,the doom generation,1995.0,nan,slut,medicine+brad laner  / beth thompson
558620,nobel son,2007.0,nan,let me be real,tc+paul oakenfold+ian green+bad apples
722462,where the money is,2000.0,nan,tell me some lies,mersh bros. band+phil marshall
525858,love is blind... and deaf and dumb,2013.0,nan,kiss and tell,i love monsters
722468,where the red fern grows,2003.0,nan,if i could only go back again,alan osmond+mike curb+jim witter
722471,where the red fern grows,2003.0,nan,traveler,elaine rubenstein+john andrew schreiner+fernando ortega
493097,john lee hooker: come and see about me,2004.0,nan,never get out of these blues alive,john lee hooker+the coast to coast blues band
525866,love on a bet,1936.0,nan,california here i come,al jolson+buddy g. desylva+joseph meyer
722476,where the red fern grows,2003.0,nan,way back when,hugh james hardman+steve belkin+rick mathews+steve holy
558637,noble,2014.0,nan,move over darling,joe lubin+hal kanter+terry melcher+doris day
722480,where the red fern grows: part two,1992.0,nan,the marine hymn,l.z. phillips
722483,where the red fern grows: part two,1992.0,nan,drum boogie,robert sprayberry
656948,the doorman,2007.0,nan,sirenes de la fete,brazilian girls
624184,soula ela xana,2009.0,nan,mila mou,eleni peta+giannis hristodoulopoulos
722495,where the rivers flow north,1993.0,nan,the big loop,the horseflies
722497,where the rivers flow north,1993.0,nan,i flew far from water,the horseflies
722498,where the road runs out,2014.0,nan,hoochie coochie man,nan
394823,coco chanel & igor stravinsky,2009.0,nan,symphonies of wind instruments (rev 1947),igor stravinsky+christophe bukudjian
722504,where the road runs out,2014.0,nan,get ya funk on,nan
722505,where the road runs out,2014.0,nan,happy man,nan
722506,where the road runs out,2014.0,nan,days of creation - brendon rowen. mixed & mastered by wiggzaro music productions (2009),nan
722508,where the sidewalk ends,1950.0,nan,street scene,alfred newman
689740,the virgin queen of st. francis high,1987.0,nan,tears in their eyes,tim compagna+jay sunday
394833,coco chanel & igor stravinsky,2009.0,nan,spirit of peace 3,popol vuh  / florian fricke+florian fricke
722514,where the truth lies,2005.0,nan,josephine  please no lean on the bell,louis prima+duke leonard  / edward g. nelson   / harry pease+kind permission of warner/chappell music ltd.
34386,bones,2005.0,the woman at the airport (#1.10),show your style,ferry corsten+birgit
722516,where the truth lies,2005.0,nan,i aint got nobody (and theres nobody cares for me),the blue grotto band+spencer williams+kind permission of bmg music publishing ltd./emi music publishing ltd./warner/chappell music ltd.+campbell connelly+co. ltd.
460377,guitar hero world tour,2008.0,nan,pull me under,dream theater+lyrics by kevin moore
689753,the virgin suicides,1999.0,nan,how can you mend a broken heart,barry gibb+robin gibb+al green
722522,where the truth lies,2005.0,nan,theme for lester young,charles mingus
165468,nashville,2012.0,take these chains from my heart (#1.18),postcard from mexico,connie britton+michiel huisman
722524,where the truth lies,2005.0,nan,maggot brain,funkadelic+george clinton   (as george clinton+jr.)+eddie hazel
656995,the doors,1991.0,nan,hang on sloopy,wes farrell+bert berns+the mccoys
656996,the doors,1991.0,nan,time has come today,joseph chambers+willie chambers+the chambers brothers
